"Indicator Code","Country or Area Code","Country or Area","Time Code","Year","Value","Value Footnotes"
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1995","1995","1.27105664778322",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1994","1994","1.37669521715058",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1993","1993","1.34377788403511",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1992","1992","1.37410769769887",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1991","1991","1.32173865402527",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1990","1990","1.31736675783788",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1989","1989","1.44715445915678",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1988","1988","1.68591982215171",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1987","1987","1.76139675214812",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1986","1986","0.206000797492086",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1985","1985","0.371503603861098",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1984","1984","0.507811695403519",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1983","1983","0.561763649855183",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1982","1982","0.544075330448006",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1981","1981","0.420456928198355",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1980","1980","0.411140191058514",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1979","1979","0.405856275543982",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1978","1978","0.402476350623747",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1977","1977","0.395975905446139",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1976","1976","0.378057822233921",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1975","1975","0.383621575284473",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1974","1974","0.375008425301471",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1973","1973","0.374351092923414",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1972","1972","0.367328673992867",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1971","1971","0.337888067492572",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1970","1970","0.373431989332479",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1969","1969","0.246484553545022",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1968","1968","0.216584562738906",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1967","1967","0.188179057954832",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1966","1966","0.175835714565311",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1965","1965","0.162588878319333",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1964","1964","0.121758222602221",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1963","1963","0.0940242346802505",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1962","1962","0.0685667838428812",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1961","1961","0.0539739114583746",""
"EN.ATM.CO2E.PC","MRT","Mauritania","YR1960","1960","0.0427304613305056",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2011","2011","3.12707081740397",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2010","2010","3.13208253358925",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2009","2009","2.96316343455219",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2008","2008","3.02999145581499",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2007","2007","2.97588957995531",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2006","2006","2.94193011970865",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2005","2005","2.68399940077541",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2004","2004","2.53175545023231",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2003","2003","2.52350478419608",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2002","2002","2.39571533287233",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2001","2001","2.39401330951519",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR2000","2000","2.2677893927994",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1999","1999","2.06553404460433",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1998","1998","1.87075552751975",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1997","1997","1.74043616387584",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1996","1996","1.72032705582736",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1995","1995","1.63020320600255",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1994","1994","1.45975364066547",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1993","1993","1.61734103414151",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1992","1992","1.57576299678821",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1991","1991","1.42189418331518",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1990","1990","1.38191117092867",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1989","1989","1.00111199893461",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1988","1988","0.818998331159015",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1987","1987","0.898980968687807",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1986","1986","0.777360068458516",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1985","1985","0.693494935954722",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1984","1984","0.619486258435658",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1983","1983","0.596711960075512",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1982","1982","0.506164605081404",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1981","1981","0.553530886459649",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1980","1980","0.611141993232157",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1979","1979","0.694881922921439",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1978","1978","0.675655785383809",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1977","1977","0.696483206150781",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1976","1976","0.683638405439781",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1975","1975","0.661868834080717",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1974","1974","0.789327845365028",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1973","1973","0.784435818361993",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1972","1972","0.809099903409764",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1971","1971","0.471904007244736",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1970","1970","0.603767554479419",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1969","1969","0.70414633095562",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1968","1968","0.799157829343961",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1967","1967","0.636179595543916",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1966","1966","0.357726781414986",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1965","1965","0.404197875166003",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1964","1964","0.418299766017863",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1963","1963","0.290764139381605",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1962","1962","0.361281304035559",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1961","1961","0.274719172920734",""
"EN.ATM.CO2E.PC","MUS","Mauritius","YR1960","1960","0.272514942723982",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2011","2011","3.87610761080744",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2010","2010","3.75209081638195",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2009","2009","3.85714959914776",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2008","2008","4.12698810791117",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2007","2007","4.05576203736111",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2006","2006","3.99784272008753",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2005","2005","3.9676193457395",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2004","2004","3.80358132459011",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2003","2003","3.79759166236327",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2002","2002","3.71155150380954",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2001","2001","3.79545237540952",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR2000","2000","3.72058829909057",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1999","1999","3.77822065070437",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1998","1998","3.75443846779045",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1997","1997","3.66651974594036",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1996","1996","3.5503843818123",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1995","1995","3.47667541847642",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1994","1994","3.75696323642027",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1993","1993","3.63580803994653",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1992","1992","3.68868500041011",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1991","1991","3.73651326096193",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1990","1990","3.67122326888294",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1989","1989","4.31312048323058",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1988","1988","3.7345593643192",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1987","1987","3.814730900858",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1986","1986","3.73145673783021",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1985","1985","3.73113506996909",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1984","1984","3.66640869843469",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1983","1983","3.75596870489253",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1982","1982","4.201876426771",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1981","1981","4.01024513612902",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1980","1980","3.87206064637142",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1979","1979","3.55856772667831",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1978","1978","3.37216466282562",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1977","1977","2.99742682726552",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1976","1976","2.94056450288867",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1975","1975","2.70191887788093",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1974","1974","2.62322657814933",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1973","1973","2.51893011305674",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1972","1972","2.38751037421058",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1971","1971","2.35182830190284",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1970","1970","2.19245329878753",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1969","1969","2.0285790288254",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1968","1968","1.9223142403873",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1967","1967","1.89969863304425",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1966","1966","1.75894377685108",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1965","1965","1.68627772365402",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1964","1964","1.71686144595955",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1963","1963","1.58230540955291",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1962","1962","1.56974441808638",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1961","1961","1.65774980406342",""
"EN.ATM.CO2E.PC","MEX","Mexico","YR1960","1960","1.65338228937023",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2011","2011","1.24033592330589",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2010","2010","1.16784566537025",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2009","2009","1.62255076422889",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2008","2008","1.1583103606708",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2007","2007","1.36099162542825",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2006","2006","1.17976911430734",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2005","2005","1.13948473605906",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2004","2004","1.3763077644851",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2003","2003","1.37320251647693",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2002","2002","1.37105895329164",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2001","2001","1.64239992535224",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR2000","2000","1.2629526203109",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR1999","1999","1.0884535470466",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR1998","1998","0.745352747699472",""
"EN.ATM.CO2E.PC","FSM","Micronesia, Fed. Sts.","YR1997","1997","0.709702689252207",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2011","2011","5.96286531300497",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2010","2010","5.98722631396862",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2009","2009","5.78767704610511",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2008","2008","5.61454441672575",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2007","2007","5.38182399329122",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2006","2006","5.47158575984408",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2005","2005","5.29201968978539",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2004","2004","5.14923871319703",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2003","2003","4.83355379247811",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2002","2002","4.59770131767395",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2001","2001","4.62721247256807",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR2000","2000","4.67595090193969",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1999","1999","4.38251281905197",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1998","1998","4.18888268562027",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1997","1997","3.89520256442112",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1996","1996","4.10447867294201",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1995","1995","4.19847971299692",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1994","1994","4.41187817257346",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1993","1993","4.29778611775652",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1992","1992","4.05421484099429",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1991","1991","3.86046011644832",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1990","1990","3.74383017855197",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1989","1989","3.73140800386142",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1988","1988","3.71275871140021",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1987","1987","3.57959808648294",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1986","1986","3.64059122061883",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1985","1985","3.52371045000223",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1984","1984","3.43693578859763",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1983","1983","3.31553616412937",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1982","1982","3.21145416084034",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1981","1981","3.28380091929233",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1980","1980","3.49280372175307",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1979","1979","3.55571608128368",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1978","1978","3.48758851130802",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1977","1977","3.41168086541663",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1976","1976","3.33714027604254",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1975","1975","2.9097902170523",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1974","1974","3.03420942171885",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1973","1973","3.07587957991236",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1972","1972","2.6716926842814",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1971","1971","2.55499755735252",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1970","1970","2.33719661980423",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1969","1969","2.27361244291506",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1968","1968","2.07038216966353",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1967","1967","1.78321100445624",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1966","1966","1.72223195966813",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1965","1965","1.55525508888017",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1964","1964","1.34401571952377",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1963","1963","1.18699211663892",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1962","1962","1.06263373644689",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1961","1961","0.991749845279804",""
"EN.ATM.CO2E.PC","MEA","Middle East & North Africa (all income levels)","YR1960","1960","0.96910107445172",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2011","2011","3.87821927364453",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2010","2010","3.88250327074246",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2009","2009","3.84179635212451",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2008","2008","3.78867209691904",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2007","2007","3.62460947622889",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2006","2006","3.6433872816845",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2005","2005","3.5853678869569",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2004","2004","3.43761006275826",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2003","2003","3.29606603650003",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2002","2002","3.13200112557216",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2001","2001","3.17159325906633",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR2000","2000","3.13334234018695",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1999","1999","3.16948067735238",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1998","1998","2.9846985039918",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1997","1997","2.71909983647116",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1996","1996","2.81181532175417",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1995","1995","2.83922940630209",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1994","1994","2.78357820136988",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1993","1993","2.65855983893761",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1992","1992","2.59210329816154",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1991","1991","2.55101104119352",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1990","1990","2.47174894610106",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1989","1989","2.52873762863519",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1988","1988","2.52300883810322",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1987","1987","2.41411538389666",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1986","1986","2.33893489524287",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1985","1985","2.35797270534402",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1984","1984","2.33187926267574",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1983","1983","2.22588684916259",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1982","1982","2.05892067408081",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1981","1981","1.98016380641045",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1980","1980","2.19527994836445",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1979","1979","2.42549014331736",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1978","1978","2.39455830217818",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1977","1977","2.31545565710435",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1976","1976","2.28892559064853",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1975","1975","1.98069155714153",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1974","1974","1.99087766136712",""
"EN.ATM.CO2E.PC","MNA","Middle East & North Africa (developing only)","YR1973","1973","1.97827088485533",""
